Employee_ID,Full_Name,Department,Position,Region,Salary,Years_of_Service,Project_Name,Project_Budget,Project_Status,Contract_Type,Performance_Score,Compliance_Status,Is_Under_Investigation,Under_Investigation,Last_Promotion_Date,Leave_Days_Remaining,Overtime_Hours,Supervisor_Name,Security_Clearance,Remarks
d3a7783c-31db-4652-a3cf-957ea4956ebf,Emily Young,Ministry of Environment,Assistant Director,South,208513,33,De-engineered full-range pricing structure,19696398,On Hold,Permanent,1.23,Non-Compliant,Yes,1,09/10/2022,37,16,Caitlin Villanueva,High,Commercial visit war region participant resource face fear.
69da0963-df19-46da-8105-df3cc6af9094,Christopher Robertson,Ministry of Interior,Clerk,West,263306,4,Configurable global hierarchy,9482586,Cancelled,Contract,4.38,Compliant,No,0,12/08/2018,58,215,Karen Miller,Medium,Expect marriage old same performance same sound kind.
de8b52f9-fb46-4ae9-b331-38471d5f1df0,Mr. David Rosales DVM,Ministry of Transport,Policy Advisor,South,93682,7,Extended zero-defect pricing structure,27739012,Cancelled,Contract,1.24,Compliant,No,0,10/10/2021,10,91,Robert Jensen,Medium,Little or long course the green capital despite.
6f679968-be77-47fa-8ec7-f7dce90aab17,Veronica Schmidt,Ministry of Education,Director,East,99494,22,Optional actuating methodology,29697851,On Hold,Contract,2.09,Non-Compliant,No,0,20/04/2017,52,482,Jessica Norris,High,Think citizen close bag explain.
9d721a14-8a24-4a30-a317-1101371452f4,Crystal Mitchell,Ministry of Labor,Data Analyst,Central,121317,33,Adaptive explicit customer loyalty,45522040,Active,Permanent,1.42,Under Review,No,0,18/06/2020,42,30,Sarah Powell,Low,Window enjoy allow poor think reflect send.
4f160b21-f10d-4773-98ea-c0e0e3ebf39c,Tammie Rice,Ministry of Education,Auditor,East,105215,17,Organized intermediate attitude,25348630,Cancelled,Contract,2.18,Non-Compliant,Yes,1,16/09/2015,19,204,Francis Dodson,Low,Yes forget indeed break structure tree hard story.
b7a37601-6a99-47f1-b8d6-49f2e22f2086,Dr. Katherine Hunt,Ministry of Transport,Auditor,West,118587,24,Secured web-enabled moderator,12513953,Active,Contract,1.36,Compliant,Yes,1,15/01/2024,19,418,Allison Sandoval,Top Secret,Born world memory as southern outside.
e9e0c25c-d1e3-41ba-a225-2ec2079a60e2,Anthony Alvarez,Ministry of Health,Field Officer,South,276257,34,Intuitive empowering attitude,44872085,Completed,Contract,3.67,Compliant,No,0,11/08/2024,20,399,James Williams,Low,Would defense particularly body.
f87ae1af-ee74-48aa-861b-7f505928fd1e,Amanda Davis,Ministry of Health,Policy Advisor,North,46949,28,Grass-roots cohesive approach,34933105,On Hold,Temporary,1.53,Non-Compliant,No,0,23/02/2020,17,206,Monica Pena,High,Option space interesting in.
27c2fc0a-2234-4914-a0fc-08ff0ede0540,Jose Moody,Ministry of Defense,Field Officer,West,278897,22,Innovative background capacity,13675056,Cancelled,Temporary,4.41,Compliant,Yes,1,05/01/2023,56,106,Kathryn Bernard,Top Secret,Assume argue customer.
5df849c5-bf1e-435f-ba17-c24a16eea285,Amanda Stone,Ministry of Transport,Field Officer,East,95393,17,Upgradable grid-enabled open system,4215741,On Hold,Temporary,4.27,Non-Compliant,No,0,13/10/2017,49,145,Jordan Gates,Medium,Record future authority measure class window once race.
91448b39-c283-4ade-89f7-87d96d973232,Colton Long,Ministry of Finance,Engineer,South,244625,34,Team-oriented responsive hierarchy,16523519,Completed,Contract,1.05,Non-Compliant,Yes,1,13/08/2020,9,366,Kara Medina,Top Secret,Congress well soldier get one light large activity.
8179b12e-9382-451e-b6ce-ff08ecb39bb3,Pamela Gutierrez,Ministry of Transport,Auditor,East,178013,6,Triple-buffered demand-driven customer loyalty,3557521,On Hold,Permanent,4.58,Non-Compliant,Yes,1,03/01/2022,33,100,Reginald Gonzales,Top Secret,Direction where near floor religious outside home style.
7e21a0a1-7a18-404d-8bfa-a5446f27b46c,Angelica Fisher,Ministry of Education,Data Analyst,North,65934,6,Versatile cohesive analyzer,31198588,On Hold,Contract,1.12,Under Review,No,0,22/03/2025,25,367,Brianna Williams,Medium,Will entire since mission wide throw.
60d72282-1a6e-4469-89e7-f4946cc7bbac,Ms. Judy Stark,Ministry of Energy,Assistant Director,West,194458,34,Devolved discrete workforce,21561229,Cancelled,Permanent,1.96,Under Review,No,0,28/02/2024,29,317,Erin Vazquez,Top Secret,Force low read.
27993a0c-9b29-451d-8a9a-a8c1fa913f29,John Kennedy,Ministry of Transport,Data Analyst,West,296434,1,Multi-lateral real-time database,29897713,Completed,Contract,1.13,Under Review,No,0,31/08/2022,8,367,Mr. Todd James,High,No others with best leave senior investment.
e626af47-06ad-4cb9-aa2b-5cd71407a618,Rachel Coleman,Ministry of Transport,Director,Central,232958,10,Progressive motivating ability,10943306,Cancelled,Contract,2.34,Non-Compliant,No,0,14/07/2022,45,240,Emily Price DVM,Low,Care check on strategy series address management project.
ce446d87-6f81-49db-a4f7-84f3359dd18a,Laura Miller DDS,Ministry of Transport,Assistant Director,East,115745,21,Optional value-added flexibility,5783860,Active,Permanent,3.06,Compliant,No,0,31/03/2016,50,488,Lauren Clark,High,East wind break yourself.
4268f24b-9921-47d2-9bc0-f57f3fa21f2a,Joshua Franco,Ministry of Defense,Director,Central,254323,5,Digitized grid-enabled knowledgebase,25764336,Completed,Contract,4.19,Non-Compliant,Yes,1,05/10/2018,30,410,Natalie Thomas,Top Secret,First majority people cup speak she consider.
50e4ef65-f478-4849-89e0-57c65ed7333a,Alexandria Taylor,Ministry of Finance,Assistant Director,West,134456,2,Multi-layered asymmetric encryption,45544007,On Hold,Temporary,2.35,Compliant,No,0,13/12/2023,41,246,Kelsey Brock DDS,High,Improve treatment worry stock person there.
9809921a-504f-4aad-9e23-678a4032ac1a,Lori Watson DDS,Ministry of Health,Director,South,93413,22,Multi-tiered neutral collaboration,34421874,On Hold,Temporary,3.82,Under Review,No,0,07/07/2022,54,162,Hannah Rowland,Medium,Day employee improve go parent interest movement.
db7cc169-4d4d-413c-88bc-5817ff1f281d,Tracy Townsend,Ministry of Interior,Engineer,Central,227872,2,Focused intermediate hub,24813843,Active,Permanent,1.75,Non-Compliant,No,0,13/07/2023,3,371,Kevin Washington,Top Secret,Current beyond push actually security our.
f0952257-f1dc-4bf2-9b9e-ce3ae981507a,Steven Dunn,Ministry of Finance,Engineer,South,137239,10,Total reciprocal implementation,18807656,On Hold,Temporary,4,Non-Compliant,No,0,04/07/2023,5,172,Laura Williams,High,Main team open force loss day.
0b28055b-484c-4c37-8290-a00d5a9f1ed4,Paul Robinson,Ministry of Finance,Field Officer,Central,82318,34,Open-source fault-tolerant instruction set,42422633,Cancelled,Temporary,1.94,Under Review,No,0,22/09/2015,13,34,Donna Melendez,Medium,Care lead remember.
777b7c4f-166a-43da-87f0-dd2b8f88ec5f,Laurie Carson,Ministry of Energy,Policy Advisor,East,290875,16,Robust systemic core,34149387,Completed,Permanent,1.57,Non-Compliant,No,0,03/01/2018,3,283,Rebecca Green,Medium,Run himself call green care.
517a4766-2c09-4131-9bce-d5529972448f,Jennifer Taylor,Ministry of Interior,Assistant Director,East,241245,22,Visionary intangible migration,5578878,Active,Contract,1.74,Non-Compliant,Yes,1,16/09/2018,25,358,Amy Thomas,High,Much various attorney kitchen through.
1d7fd92c-b764-493e-934a-71906a80ed70,Mark Moore,Ministry of Finance,Inspector,West,110390,12,Innovative dynamic encoding,14565494,Active,Contract,1.73,Non-Compliant,Yes,1,14/06/2025,46,380,Douglas Sullivan,Low,Sister tell appear real environment wide.
5e4fc8d3-7b66-4e23-9c67-bda44883a0a0,Alyssa Clark,Ministry of Education,Field Officer,East,223401,24,Visionary heuristic intranet,5779487,On Hold,Contract,3.05,Under Review,Yes,1,06/05/2023,47,357,Ashlee Garza,Low,Store account share only number.
5606032e-973a-4fb6-baf2-43f99b91f585,Taylor Mcpherson,Ministry of Health,Data Analyst,Central,293490,10,Inverse zero-defect paradigm,15826259,On Hold,Contract,4.38,Compliant,No,0,10/10/2020,38,392,Joshua Ingram,Low,Film space buy role design.
214388ec-e849-4357-b665-0e27ace2d02a,Amanda Moore,Ministry of Finance,Engineer,Central,83088,32,Managed value-added attitude,18503744,Active,Contract,1.32,Compliant,No,0,23/04/2018,16,459,Wayne Vasquez,High,Already cup hit serve region.
d277b0f0-f27e-432c-b05b-d9128b7062b6,Allison Hall,Ministry of Health,Auditor,South,287940,7,Proactive optimal moratorium,39751128,Cancelled,Contract,3.83,Non-Compliant,No,0,12/12/2015,18,398,Deborah Murphy,Top Secret,Subject admit rock main security wish.
e77dd975-545a-4a35-b62a-10e90567a0fa,Maria Barrett,Ministry of Defense,Engineer,North,143196,21,Customizable incremental policy,3014611,Cancelled,Contract,3.62,Compliant,No,0,08/12/2017,50,20,Steven Castillo,High,Out already identify side force individual.
1156b0ac-b78a-4f65-861c-7318b135f5d2,Tyler Howard,Ministry of Transport,Auditor,Central,210883,20,Programmable multi-state attitude,28053800,Completed,Temporary,4.49,Compliant,Yes,1,08/01/2020,48,307,Steven Torres,Medium,All different cell million.
0e1443c7-a600-40de-80ce-132f4a0f5c9d,Andrew Cox,Ministry of Defense,Assistant Director,South,285897,26,Exclusive bandwidth-monitored policy,47582549,On Hold,Temporary,1.98,Compliant,Yes,1,30/11/2023,5,162,Roger Barnes,High,Above situation state itself south he chance.
a946a954-5278-4082-8492-d0e1cc35e2d2,Donald Vazquez,Ministry of Health,Assistant Director,West,95479,4,Focused modular project,19124896,Active,Contract,2.8,Compliant,Yes,1,21/02/2025,28,489,Pamela Waters,Top Secret,Important herself consider campaign reveal outside.
3f69dc55-8e6e-45b2-90fb-041b2652c43c,John Williams,Ministry of Finance,Director,East,256464,22,Decentralized homogeneous ability,40243586,On Hold,Permanent,4.7,Non-Compliant,No,0,24/10/2020,10,96,Jessica Holmes,Low,You open key week reality.
cbf177fe-f7e3-43b2-9a0f-290828e62171,Teresa Hampton,Ministry of Interior,Auditor,East,258441,15,Organic encompassing service-desk,16137706,On Hold,Contract,3.64,Under Review,Yes,1,26/09/2024,15,306,Austin Gonzalez,Top Secret,Medical carry no.
eac64294-0b19-45b1-afb8-32abe1e13be0,Nicole Walker,Ministry of Health,Clerk,Central,288592,21,Synergistic systemic encoding,49658625,Cancelled,Permanent,2.56,Under Review,Yes,1,07/11/2016,29,338,Richard Bernard,High,Red Republican girl force drive try.
29383f8c-5685-4938-baaa-7fe406bc4927,Christopher Jensen,Ministry of Finance,Data Analyst,East,59963,15,Polarized methodical adapter,13429672,On Hold,Temporary,1.53,Under Review,Yes,1,30/07/2017,24,54,Meredith Richards,Top Secret,Responsibility fact baby employee also push.
e5bac67b-0fa9-4838-8938-4322179ce152,Michael Adams,Ministry of Environment,Field Officer,West,95123,22,Implemented motivating utilization,33953215,Completed,Contract,2.05,Non-Compliant,No,0,13/04/2023,39,470,William Garcia,Medium,Source building center main Mrs evidence under.
bbcc9403-6670-4ec3-bc3e-a0f6f29696b2,Johnathan Brown,Ministry of Energy,Director,North,165911,28,Total cohesive hub,11865518,Cancelled,Permanent,3.32,Non-Compliant,Yes,1,02/05/2019,10,332,Kimberly Hatfield,High,Police economic about wear respond inside magazine within.
fb17c307-17b3-412b-a987-4df155bb446a,Scott Taylor,Ministry of Education,Assistant Director,Central,142468,14,Focused grid-enabled database,25218176,Cancelled,Permanent,3.87,Compliant,Yes,1,26/03/2019,6,126,Bradley Miller,Low,Conference hear sometimes group sell although.
072171df-2a3f-48e2-bc98-f3e994fb50e1,Amanda Jones,Ministry of Education,Data Analyst,West,263777,27,Proactive 5thgeneration core,33411980,On Hold,Permanent,1.5,Under Review,No,0,21/01/2019,25,427,Kimberly Diaz,High,Thank hold participant benefit.
ecabdb30-5671-4ca6-a1d6-9f621a4a6de6,Claire Garcia,Ministry of Labor,Field Officer,South,113477,28,Balanced multi-tasking help-desk,9626221,Cancelled,Permanent,3.4,Non-Compliant,Yes,1,16/04/2020,55,192,Shane Martinez,High,Race run sense test right develop.
639b6c31-a1e7-4d55-9d6f-d0bea5ee0b18,Lynn Thomas,Ministry of Labor,Policy Advisor,North,54388,26,Automated explicit strategy,37534360,Completed,Permanent,3.2,Compliant,No,0,29/04/2016,21,242,Rebekah Davis,Low,Capital effort degree our example main recently.
de1ba720-66d6-4ff2-998b-49507062fddd,Jack White,Ministry of Defense,Inspector,Central,45569,2,Total systematic strategy,7139879,Active,Temporary,3.06,Under Review,No,0,22/08/2021,24,348,Shelby Ross,Low,Season through fly inside.
558e5337-d8fe-4081-969b-43fb24ec4fa0,Kimberly Johnson,Ministry of Energy,Clerk,East,109836,25,Proactive value-added analyzer,2215226,Completed,Temporary,3.76,Non-Compliant,No,0,19/04/2020,18,87,William Davis,Medium,College condition near.
fe3c4524-a4bd-4fc1-879d-54f71e3ece45,Steven Chavez DDS,Ministry of Education,Auditor,Central,144573,3,Innovative optimizing architecture,7062365,Cancelled,Temporary,4.35,Compliant,Yes,1,21/01/2017,30,335,Wesley Buchanan,Top Secret,Against forward let increase.
f0037776-acb7-4f01-968c-43d22af1c5d0,Bradley Davis,Ministry of Labor,Auditor,South,207658,8,Face-to-face system-worthy array,34995115,Completed,Contract,2.29,Under Review,No,0,27/03/2025,25,408,Jacqueline Lopez,Low,Vote especially loss Republican available.
ab2a6e46-2849-42c6-bc38-bbf4e3b3fadf,Luke Burns,Ministry of Energy,Director,East,298090,33,Organized discrete throughput,20507616,Cancelled,Contract,4.56,Under Review,Yes,1,27/11/2022,41,214,Latoya York,Low,Play lot strong leg possible scientist.
22c5f5c4-3109-4bbf-99fc-5fb035379420,Jill Howe,Ministry of Transport,Clerk,North,183087,6,Phased 24/7 protocol,6094602,On Hold,Contract,1.64,Non-Compliant,Yes,1,09/05/2025,40,91,Daniel Serrano,Medium,Decide feel produce guy crime language shoulder.
53c28f9c-935a-4596-a7f4-ac70797a5394,Christopher Anderson,Ministry of Health,Policy Advisor,Central,85002,23,Synergized exuding encoding,19731335,Cancelled,Contract,1.69,Compliant,Yes,1,30/11/2016,35,302,Kenneth Melendez,Medium,Bag expect fall successful collection program.
e824f59d-2f16-45f6-8206-9a8b9e5e8a96,Mr. Steven Lucero,Ministry of Energy,Engineer,West,287666,25,Team-oriented executive complexity,6407517,Active,Contract,2.07,Under Review,Yes,1,22/11/2016,22,463,Ashley Reynolds,Low,Weight responsibility tonight determine effect expect.
e42cdcba-359e-406a-a7ef-fb76162a1902,David Ballard,Ministry of Interior,Inspector,South,177326,19,Proactive clear-thinking solution,37251602,Completed,Temporary,1.48,Non-Compliant,No,0,25/01/2022,46,234,Bridget Garcia,Medium,Boy long while until statement.
53bcef36-f8de-49db-b47d-3e4ed777038b,Matthew Tucker,Ministry of Labor,Inspector,Central,188216,5,Networked 4thgeneration product,3405610,On Hold,Contract,1.92,Compliant,No,0,29/07/2019,12,183,John Fowler,Medium,Game reality spring these.
531fd7b3-e565-4ebf-b260-eacbda44640e,James King,Ministry of Health,Data Analyst,West,195286,11,Seamless even-keeled portal,25719046,Cancelled,Contract,1.43,Under Review,Yes,1,02/06/2023,24,37,Matthew Alexander,Low,Produce data yourself onto force until level.
79683066-2e30-4c8f-b556-a4fa951d228c,Lauren Doyle,Ministry of Health,Assistant Director,Central,276726,12,Function-based dedicated task-force,2188618,Completed,Contract,4.29,Non-Compliant,Yes,1,07/03/2018,1,138,Kenneth Thompson,High,Own lawyer father recognize pull.
43f6f25a-bbe3-4295-9d4f-6fa989ebcb7f,Doris Banks,Ministry of Labor,Engineer,South,251791,10,Phased secondary hierarchy,46875134,Completed,Contract,1.56,Under Review,Yes,1,26/03/2025,1,194,Danielle Lloyd,High,Remain point Mr.
9a54eda0-fabe-4455-b067-e6d39ce9895d,Martha Mitchell,Ministry of Environment,Assistant Director,Central,242846,8,Multi-tiered intermediate workforce,30793648,Completed,Temporary,3.99,Compliant,Yes,1,26/01/2024,15,14,Savannah Stokes,High,More deal western nothing knowledge.
a09986ae-4c6d-4a7c-bf6f-7e6316bcc4a8,Elizabeth Gilbert,Ministry of Environment,Director,East,177162,24,Extended holistic alliance,32984192,On Hold,Temporary,1.19,Non-Compliant,No,0,24/08/2023,8,256,Barry Archer,Low,None age entire foot rate deal.
e94760fd-ae61-45d6-8e6b-a2802350c11c,Ricardo Davis,Ministry of Education,Assistant Director,East,182709,28,Cross-platform leadingedge system engine,11087935,Cancelled,Permanent,4.79,Non-Compliant,Yes,1,02/07/2018,27,134,Kenneth Moore,Top Secret,Improve despite writer magazine born stage.
327c57ea-cc4a-41e9-8f52-62b06d72b8db,Jacqueline Rodriguez,Ministry of Labor,Clerk,West,193487,21,Visionary contextually-based concept,41250969,Cancelled,Contract,3.84,Under Review,Yes,1,22/04/2019,12,0,Justin Baker,High,Left else free forget network wait cup.
cf30dfa7-c319-49a2-b0ab-7a6a2a3db0c6,Levi Taylor,Ministry of Labor,Clerk,East,64071,8,Synergistic maximized system engine,23800188,On Hold,Permanent,1.03,Compliant,Yes,1,21/10/2017,34,48,Kaitlyn Koch,Low,First also there suddenly father.
c7b27b2c-6aa0-4b4f-a099-ba36211e2700,Deanna Hinton,Ministry of Education,Data Analyst,North,98243,9,Pre-emptive 24hour capability,14194164,Active,Permanent,4.06,Non-Compliant,No,0,01/05/2022,40,95,Patricia Jackson,Top Secret,Few affect draw life.
7f8d6ce7-60a5-49e2-b91a-f1d5bc2a9251,Alan Parsons,Ministry of Education,Director,North,282023,15,Optional even-keeled protocol,29911111,Completed,Contract,3.06,Compliant,Yes,1,01/06/2023,12,200,Jacqueline Moss,Top Secret,Production compare number away.
3b6c0916-a29f-426f-a409-118f4f86fd00,Judith Johnson,Ministry of Defense,Data Analyst,Central,165827,18,Grass-roots well-modulated customer loyalty,31323190,Cancelled,Temporary,4.12,Compliant,No,0,04/06/2018,30,412,Erica Christensen,Low,American sure bag voice brother guy.
9ed311fa-1fd1-4991-bf0d-67d1f1ef026d,Kristina Martin,Ministry of Finance,Policy Advisor,North,148215,20,Persistent bifurcated budgetary management,23637207,On Hold,Permanent,3.09,Under Review,Yes,1,16/09/2020,20,25,Nancy Allen,Top Secret,Evidence interesting want push sister.
39d03cd6-8eea-4134-8e00-02ef68bbc926,Megan Reeves,Ministry of Education,Field Officer,North,212312,6,Triple-buffered asynchronous algorithm,28063733,On Hold,Permanent,3.56,Compliant,No,0,31/01/2016,31,342,Jesse Schneider,Top Secret,Race story concern computer he believe this.
f4c0f9ff-ccbb-4efd-bc1f-ff25a3114720,Jessica Tucker,Ministry of Finance,Assistant Director,South,297218,12,Digitized eco-centric synergy,15841873,Completed,Contract,4.15,Under Review,Yes,1,27/09/2023,53,428,John Mcknight,Medium,Four kitchen produce time.
af7d800d-cee5-454b-a579-b5b22f31faa5,Tammy Mccoy,Ministry of Interior,Auditor,South,254879,2,Synergized user-facing hierarchy,23935237,On Hold,Contract,2.62,Compliant,No,0,21/09/2015,33,234,Tiffany Garcia,Low,Remember today voice step church why drug might.
76e0cdfd-8b48-468e-9335-1c231a498a7f,Melanie Kelly,Ministry of Energy,Assistant Director,North,141570,7,Synchronized homogeneous analyzer,15263300,Completed,Temporary,1.01,Under Review,No,0,29/12/2018,7,348,Mary Hernandez,Medium,Itself method explain.
